01.06.2020 00:00;Bel_TB41_AF;Vwz_TB41_AF;Bel_TB41a_AF;Vwz_TB41a_AF;Bel_TF41_AF;Vwz_TF41_AF;Bel_TF41a_AF;Vwz_TF41a_AF
16.11.2020 19:00;0;0;0;0;3;1800;3;1800
16.11.2020 20:00;0;0;0;0;0;0;0;0
16.11.2020 21:00;1;600;0;0;1;600;0;0
16.11.2020 22:00;0;0;0;0;0;0;0;0
16.11.2020 23:00;0;0;0;0;0;0;0;0
17.11.2020 00:00;0;0;0;0;0;0;0;0
17.11.2020 01:00;0;0;0;0;0;0;0;0
17.11.2020 02:00;0;0;0;0;0;0;0;0
17.11.2020 03:00;0;0;0;0;0;0;0;0
17.11.2020 04:00;0;0;0;0;0;0;0;0
17.11.2020 05:00;0;0;0;0;0;0;1;600
17.11.2020 06:00;0;0;0;0;0;0;0;0
17.11.2020 07:00;9;7200;3;3600;10;6000;3;1800
17.11.2020 08:00;15;22200;1;600;14;10200;2;1200
17.11.2020 09:00;4;3600;2;1200;3;1800;2;1200
17.11.2020 10:00;1;600;1;600;2;1200;5;3000
17.11.2020 11:00;2;1800;3;3600;2;1200;6;4200
17.11.2020 12:00;4;2400;15;16800;1;600;12;9000
17.11.2020 13:00;3;1800;8;4800;8;4800;14;9600
17.11.2020 14:00;3;3000;5;3000;7;4800;11;8400
17.11.2020 15:00;4;2400;5;6600;9;6600;6;4200
17.11.2020 16:00;3;1800;1;600;2;1200;8;5400
17.11.2020 17:00;3;1800;2;1200;6;3600;6;3600
17.11.2020 18:00;2;1800;0;0;2;1200;2;1200
17.11.2020 19:00;2;1200;1;1200;2;1200;0;0
17.11.2020 20:00;0;0;1;600;0;0;0;0
17.11.2020 21:00;0;0;0;0;0;0;0;0
17.11.2020 22:00;0;0;0;0;0;0;0;0
17.11.2020 23:00;0;0;0;0;0;0;0;0
18.11.2020 00:00;0;0;0;0;0;0;0;0
18.11.2020 01:00;0;0;0;0;0;0;0;0
18.11.2020 02:00;0;0;0;0;0;0;0;0
18.11.2020 03:00;0;0;0;0;0;0;0;0
18.11.2020 04:00;0;0;0;0;0;0;0;0
18.11.2020 05:00;0;0;0;0;0;0;0;0
18.11.2020 06:00;1;1200;0;0;1;600;0;0
18.11.2020 07:00;6;4800;1;1200;6;4800;2;1200
18.11.2020 08:00;15;17400;1;600;6;3600;2;1800
18.11.2020 09:00;0;0;0;0;0;0;2;1200
18.11.2020 10:00;1;1200;3;3600;2;1200;3;1800
18.11.2020 11:00;0;0;0;0;2;1200;1;600
18.11.2020 12:00;3;1800;15;19200;4;2400;11;8400
18.11.2020 13:00;3;2400;17;18000;5;3000;12;9000
18.11.2020 14:00;2;1800;3;2400;7;4200;6;3600
18.11.2020 15:00;3;1800;9;10800;6;4800;9;6600
18.11.2020 16:00;4;3000;3;2400;6;3600;9;5400
18.11.2020 17:00;1;600;3;1800;6;3600;4;2400
18.11.2020 18:00;3;1800;2;1800;2;1200;1;600
18.11.2020 19:00;0;0;1;600;1;600;1;600
18.11.2020 20:00;1;600;1;600;1;600;3;2400
18.11.2020 21:00;0;0;0;0;0;0;0;0
18.11.2020 22:00;0;0;0;0;0;0;0;0
18.11.2020 23:00;0;0;0;0;0;0;0;0
19.11.2020 00:00;0;0;0;0;0;0;0;0
19.11.2020 01:00;0;0;0;0;0;0;0;0
19.11.2020 02:00;0;0;0;0;0;0;0;0
19.11.2020 03:00;0;0;0;0;0;0;0;0
19.11.2020 04:00;0;0;0;0;0;0;0;0
19.11.2020 05:00;0;0;0;0;0;0;0;0
19.11.2020 06:00;0;0;0;0;0;0;0;0
19.11.2020 07:00;3;2400;1;600;4;2400;0;0
19.11.2020 08:00;11;6600;1;600;7;5400;4;2400
19.11.2020 09:00;0;0;0;0;0;0;1;600
19.11.2020 10:00;0;0;0;0;2;1200;1;600
19.11.2020 11:00;1;600;1;600;0;0;1;600
19.11.2020 12:00;1;600;18;24600;3;3000;2;1200
19.11.2020 13:00;2;1200;14;16200;6;3600;13;8400
19.11.2020 14:00;1;600;3;3600;1;600;4;2400
19.11.2020 15:00;4;3000;6;5400;4;3600;7;4200
19.11.2020 16:00;4;3600;0;0;2;1200;6;3600
19.11.2020 17:00;2;1200;1;1200;5;3000;7;4200
19.11.2020 18:00;0;0;3;1800;2;1200;4;2400
19.11.2020 19:00;0;0;0;0;0;0;1;600
19.11.2020 20:00;0;0;0;0;1;600;1;600
19.11.2020 21:00;0;0;0;0;1;600;0;0
19.11.2020 22:00;0;0;0;0;0;0;0;0
19.11.2020 23:00;0;0;0;0;0;0;0;0
20.11.2020 00:00;0;0;0;0;0;0;0;0
20.11.2020 01:00;0;0;0;0;0;0;0;0
20.11.2020 02:00;0;0;0;0;0;0;0;0
20.11.2020 03:00;0;0;0;0;0;0;0;0
20.11.2020 04:00;0;0;0;0;0;0;0;0
20.11.2020 05:00;0;0;0;0;0;0;0;0
20.11.2020 06:00;0;0;0;0;0;0;0;0
20.11.2020 07:00;17;29400;0;0;10;6600;1;600
20.11.2020 08:00;10;10800;2;1800;10;10200;5;4800
20.11.2020 09:00;1;1800;1;600;3;1800;0;0
20.11.2020 10:00;1;600;1;1800;3;1800;1;600
20.11.2020 11:00;2;1800;0;0;2;1200;0;0
20.11.2020 12:00;1;600;3;2400;4;2400;6;4200
20.11.2020 13:00;1;600;5;7200;4;3600;6;3600
20.11.2020 14:00;1;600;5;7200;2;1200;7;4200
20.11.2020 15:00;7;7800;3;2400;3;1800;9;5400
20.11.2020 16:00;5;4800;4;2400;7;5400;7;4200
20.11.2020 17:00;2;2400;3;1800;2;1200;4;3600
20.11.2020 18:00;2;1200;1;600;1;600;3;1800
20.11.2020 19:00;0;0;2;1800;1;600;2;1200
20.11.2020 20:00;0;0;0;0;0;0;0;0
20.11.2020 21:00;0;0;0;0;0;0;0;0
20.11.2020 22:00;0;0;0;0;0;0;1;600
20.11.2020 23:00;0;0;0;0;0;0;0;0
21.11.2020 00:00;0;0;0;0;0;0;0;0
21.11.2020 01:00;0;0;0;0;0;0;0;0
21.11.2020 02:00;0;0;0;0;0;0;0;0
21.11.2020 03:00;0;0;0;0;0;0;0;0
21.11.2020 04:00;0;0;0;0;0;0;0;0
21.11.2020 05:00;0;0;0;0;0;0;0;0
21.11.2020 06:00;0;0;0;0;0;0;0;0
21.11.2020 07:00;1;1800;1;2400;2;1800;0;0
21.11.2020 08:00;3;2400;1;600;1;600;1;600
21.11.2020 09:00;0;0;0;0;2;1200;0;0
21.11.2020 10:00;4;4200;2;1200;7;4800;7;4200
21.11.2020 11:00;4;2400;3;1800;3;1800;4;2400
21.11.2020 12:00;1;1200;0;0;4;2400;2;1800
21.11.2020 13:00;0;0;1;600;1;600;2;1200
21.11.2020 14:00;4;5400;6;6600;2;1200;5;4200
21.11.2020 15:00;1;600;5;4800;1;600;2;1200
21.11.2020 16:00;0;0;1;600;5;3000;1;600
21.11.2020 17:00;1;600;2;1200;3;1800;2;1200
21.11.2020 18:00;1;600;0;0;2;1200;1;600
21.11.2020 19:00;0;0;0;0;1;600;0;0
21.11.2020 20:00;0;0;0;0;0;0;0;0
21.11.2020 21:00;1;600;0;0;1;600;0;0
21.11.2020 22:00;0;0;1;600;0;0;0;0
21.11.2020 23:00;0;0;0;0;0;0;0;0
22.11.2020 00:00;0;0;0;0;0;0;0;0
22.11.2020 01:00;0;0;0;0;0;0;0;0
22.11.2020 02:00;0;0;0;0;0;0;0;0
22.11.2020 03:00;0;0;0;0;0;0;0;0
22.11.2020 04:00;0;0;0;0;0;0;0;0
22.11.2020 05:00;0;0;0;0;0;0;0;0
22.11.2020 06:00;0;0;0;0;0;0;0;0
22.11.2020 07:00;0;0;0;0;0;0;0;0
22.11.2020 08:00;0;0;0;0;0;0;0;0
22.11.2020 09:00;1;600;0;0;0;0;0;0
22.11.2020 10:00;0;0;1;600;0;0;1;600
22.11.2020 11:00;0;0;0;0;0;0;2;1200
22.11.2020 12:00;0;0;0;0;2;1200;1;600
22.11.2020 13:00;0;0;0;0;1;600;1;600
22.11.2020 14:00;2;1200;4;3000;1;600;3;1800
22.11.2020 15:00;1;600;0;0;0;0;4;2400
22.11.2020 16:00;1;600;0;0;0;0;0;0
22.11.2020 17:00;0;0;0;0;0;0;1;600
22.11.2020 18:00;0;0;1;1200;0;0;0;0
22.11.2020 19:00;1;600;0;0;0;0;0;0
22.11.2020 20:00;0;0;1;600;0;0;2;1800
22.11.2020 21:00;0;0;0;0;0;0;0;0
22.11.2020 22:00;0;0;0;0;0;0;0;0
22.11.2020 23:00;0;0;0;0;0;0;0;0
23.11.2020 00:00;0;0;0;0;0;0;0;0
23.11.2020 01:00;0;0;0;0;0;0;0;0
23.11.2020 02:00;0;0;0;0;0;0;0;0
23.11.2020 03:00;0;0;0;0;0;0;0;0
23.11.2020 04:00;0;0;0;0;0;0;0;0
23.11.2020 05:00;0;0;0;0;0;0;0;0
23.11.2020 06:00;0;0;0;0;0;0;0;0
23.11.2020 07:00;4;3000;1;600;6;4800;1;600
23.11.2020 08:00;23;22800;2;1800;5;3000;2;1200
23.11.2020 09:00;1;600;1;600;0;0;1;600
23.11.2020 10:00;2;1200;1;600;1;600;1;600
23.11.2020 11:00;0;0;0;0;3;1800;2;1800
23.11.2020 12:00;5;4800;16;17400;6;4200;9;8400
23.11.2020 13:00;3;3600;6;5400;3;2400;10;6600
23.11.2020 14:00;2;2400;3;2400;3;1800;13;11400
23.11.2020 15:00;3;3000;2;1200;3;1800;2;1200
23.11.2020 16:00;5;6000;2;4800;7;4800;6;3600
23.11.2020 17:00;0;0;0;0;3;1800;2;1200
23.11.2020 18:00;1;600;0;0;0;0;1;600
23.11.2020 19:00;1;600;0;0;1;600;0;0
23.11.2020 20:00;0;0;0;0;1;600;0;0
23.11.2020 21:00;0;0;0;0;0;0;0;0
23.11.2020 22:00;0;0;0;0;0;0;0;0
23.11.2020 23:00;0;0;0;0;0;0;0;0
24.11.2020 00:00;0;0;0;0;0;0;0;0
24.11.2020 01:00;0;0;0;0;0;0;0;0
24.11.2020 02:00;0;0;0;0;0;0;0;0
24.11.2020 03:00;0;0;0;0;0;0;0;0
24.11.2020 04:00;0;0;0;0;0;0;0;0
24.11.2020 05:00;0;0;0;0;0;0;0;0
24.11.2020 06:00;0;0;0;0;0;0;0;0
24.11.2020 07:00;3;2400;1;600;4;1800;1;600
24.11.2020 08:00;16;18000;0;0;9;5400;2;1200
24.11.2020 09:00;0;0;0;0;2;1200;0;0
24.11.2020 10:00;1;600;3;1800;2;1200;0;0
24.11.2020 11:00;2;1800;1;600;6;4800;2;1800
24.11.2020 12:00;4;2400;10;15000;9;6600;9;6600
24.11.2020 13:00;8;7800;7;12000;1;600;8;6000
24.11.2020 14:00;2;1800;18;21000;4;2400;19;16800
24.11.2020 15:00;5;4200;6;5400;3;1800;1;600
24.11.2020 16:00;4;3000;2;1800;3;1800;6;4200
24.11.2020 17:00;2;1200;2;1800;5;3600;3;1800
24.11.2020 18:00;0;0;1;600;3;1800;0;0
24.11.2020 19:00;0;0;0;0;0;0;0;0
24.11.2020 20:00;0;0;0;0;0;0;0;0
24.11.2020 21:00;0;0;0;0;0;0;0;0
24.11.2020 22:00;0;0;0;0;0;0;0;0
24.11.2020 23:00;0;0;0;0;0;0;0;0
25.11.2020 00:00;0;0;0;0;0;0;0;0
25.11.2020 01:00;0;0;0;0;0;0;0;0
25.11.2020 02:00;0;0;0;0;0;0;0;0
25.11.2020 03:00;0;0;0;0;0;0;0;0
25.11.2020 04:00;0;0;0;0;0;0;0;0
25.11.2020 05:00;0;0;0;0;0;0;0;0
25.11.2020 06:00;1;1200;0;0;1;600;0;0
25.11.2020 07:00;10;10200;1;600;5;3600;0;0
25.11.2020 08:00;12;10800;3;2400;6;3600;1;0
25.11.2020 09:00;2;1200;2;1200;2;1200;4;2400
25.11.2020 10:00;0;0;1;600;2;1200;5;4200
25.11.2020 11:00;1;600;2;1200;4;2400;4;2400
25.11.2020 12:00;3;1800;11;10800;1;600;12;8400
25.11.2020 13:00;4;3000;12;13800;5;3600;13;11400
25.11.2020 14:00;3;3000;4;3000;3;1800;3;1800
25.11.2020 15:00;12;22200;5;4200;5;3000;16;12600
25.11.2020 16:00;2;1200;6;4800;9;6000;11;7200
25.11.2020 17:00;2;1200;1;600;13;7800;9;6000
25.11.2020 18:00;4;3000;0;0;3;1800;0;0
25.11.2020 19:00;1;600;2;1200;2;1200;1;600
25.11.2020 20:00;0;0;0;0;0;0;0;0
25.11.2020 21:00;0;0;0;0;0;0;1;600
25.11.2020 22:00;0;0;0;0;0;0;0;0
25.11.2020 23:00;0;0;0;0;0;0;0;0
26.11.2020 00:00;0;0;0;0;0;0;0;0
26.11.2020 01:00;0;0;0;0;0;0;0;0
26.11.2020 02:00;0;0;0;0;0;0;0;0
26.11.2020 03:00;0;0;0;0;0;0;0;0
26.11.2020 04:00;0;0;0;0;0;0;0;0
26.11.2020 05:00;0;0;0;0;0;0;0;0
26.11.2020 06:00;0;0;0;0;0;0;0;0
26.11.2020 07:00;3;1800;0;0;4;2400;0;0
26.11.2020 08:00;13;18000;3;5400;11;7200;5;4200
26.11.2020 09:00;0;0;1;600;3;1800;1;600
26.11.2020 10:00;1;600;1;600;2;1200;3;1800
26.11.2020 11:00;0;0;1;600;4;2400;0;0
26.11.2020 12:00;1;600;10;32400;5;3000;8;8400
26.11.2020 13:00;0;0;7;6000;1;600;13;9000
26.11.2020 14:00;3;1800;5;6600;3;1800;14;10800
26.11.2020 15:00;4;2400;1;600;6;3600;5;3600
26.11.2020 16:00;4;4200;2;1200;3;1800;8;5400
26.11.2020 17:00;1;600;2;1200;9;6600;4;2400
26.11.2020 18:00;1;2400;1;600;2;1200;4;2400
26.11.2020 19:00;1;1200;0;0;0;0;0;0
26.11.2020 20:00;0;0;0;0;0;0;0;0
26.11.2020 21:00;0;0;0;0;0;0;0;0
26.11.2020 22:00;0;0;0;0;0;0;0;0
26.11.2020 23:00;0;0;0;0;0;0;0;0
27.11.2020 00:00;0;0;0;0;0;0;0;0
27.11.2020 01:00;0;0;0;0;0;0;0;0
27.11.2020 02:00;0;0;0;0;0;0;0;0
27.11.2020 03:00;0;0;0;0;0;0;0;0
27.11.2020 04:00;0;0;0;0;0;0;0;0
27.11.2020 05:00;0;0;0;0;0;0;0;0
27.11.2020 06:00;0;0;0;0;0;0;1;600
27.11.2020 07:00;9;5400;0;0;7;4200;0;0
27.11.2020 08:00;4;5400;0;0;11;10200;3;1800
27.11.2020 09:00;2;1200;1;600;1;600;3;1800
27.11.2020 10:00;0;0;3;1800;4;2400;1;600
27.11.2020 11:00;0;0;1;600;1;600;1;1800
27.11.2020 12:00;2;1200;12;12000;5;3000;11;8400
27.11.2020 13:00;2;2400;1;600;3;2400;7;6000
27.11.2020 14:00;2;1800;4;4800;4;3000;7;4800
27.11.2020 15:00;2;1200;1;600;2;1200;8;4800
27.11.2020 16:00;6;3600;4;2400;9;5400;5;3000
27.11.2020 17:00;3;1800;2;1200;5;3000;2;1200
27.11.2020 18:00;0;0;1;600;3;2400;1;600
27.11.2020 19:00;1;600;2;1800;3;1800;1;600
27.11.2020 20:00;0;0;0;0;0;0;1;600
27.11.2020 21:00;0;0;1;1200;0;0;1;600
27.11.2020 22:00;0;0;0;0;0;0;0;0
27.11.2020 23:00;0;0;0;0;0;0;0;0
28.11.2020 00:00;0;0;0;0;0;0;0;0
28.11.2020 01:00;0;0;0;0;0;0;0;0
28.11.2020 02:00;0;0;0;0;0;0;0;0
28.11.2020 03:00;0;0;0;0;0;0;0;0
28.11.2020 04:00;0;0;0;0;0;0;0;0
28.11.2020 05:00;0;0;0;0;0;0;0;0
28.11.2020 06:00;0;0;0;0;0;0;0;0
28.11.2020 07:00;1;1200;1;1200;1;600;1;0
28.11.2020 08:00;0;0;0;0;3;2400;0;0
28.11.2020 09:00;0;0;0;0;1;600;2;1200
28.11.2020 10:00;3;2400;2;1200;3;1800;4;2400
28.11.2020 11:00;0;0;1;1200;0;0;1;600
28.11.2020 12:00;2;1200;2;1200;2;1200;4;3000
28.11.2020 13:00;2;1200;2;1200;3;1800;1;600
28.11.2020 14:00;3;3000;4;4200;3;2400;2;1200
28.11.2020 15:00;2;1200;2;1200;1;600;4;2400
28.11.2020 16:00;1;600;2;1200;9;7800;1;600
28.11.2020 17:00;4;2400;2;1200;8;4800;8;6600
28.11.2020 18:00;0;0;0;0;1;600;4;3000
28.11.2020 19:00;0;0;1;600;1;600;1;600
28.11.2020 20:00;0;0;0;0;0;0;1;600
28.11.2020 21:00;0;0;0;0;0;0;0;0
28.11.2020 22:00;0;0;0;0;0;0;1;600
28.11.2020 23:00;0;0;0;0;0;0;0;0
29.11.2020 00:00;0;0;0;0;0;0;0;0
29.11.2020 01:00;0;0;0;0;0;0;0;0
29.11.2020 02:00;0;0;0;0;0;0;0;0
29.11.2020 03:00;0;0;0;0;0;0;0;0
29.11.2020 04:00;0;0;0;0;0;0;0;0
29.11.2020 05:00;0;0;0;0;0;0;0;0
29.11.2020 06:00;0;0;0;0;0;0;0;0
29.11.2020 07:00;0;0;0;0;0;0;0;0
29.11.2020 08:00;0;0;0;0;0;0;0;0
29.11.2020 09:00;0;0;0;0;0;0;0;0
29.11.2020 10:00;0;0;0;0;1;600;0;0
29.11.2020 11:00;0;0;0;0;1;600;2;1200
29.11.2020 12:00;2;1200;0;0;0;0;1;600
29.11.2020 13:00;0;0;2;1200;0;0;2;1200
29.11.2020 14:00;2;6000;3;4200;1;600;2;1200
29.11.2020 15:00;1;600;0;0;2;1200;3;1800
29.11.2020 16:00;1;600;1;600;1;600;0;0
29.11.2020 17:00;0;0;0;0;1;600;0;0
29.11.2020 18:00;1;1800;0;0;1;600;2;600
29.11.2020 19:00;0;0;0;0;0;0;2;1800
29.11.2020 20:00;0;0;0;0;0;0;0;0
29.11.2020 21:00;0;0;0;0;0;0;0;0
29.11.2020 22:00;0;0;0;0;0;0;0;0
29.11.2020 23:00;0;0;0;0;0;0;0;0
30.11.2020 00:00;0;0;0;0;0;0;0;0
30.11.2020 01:00;0;0;0;0;0;0;0;0
30.11.2020 02:00;0;0;0;0;0;0;0;0
30.11.2020 03:00;0;0;0;0;0;0;0;0
30.11.2020 04:00;0;0;0;0;0;0;0;0
30.11.2020 05:00;0;0;0;0;0;0;0;0
30.11.2020 06:00;0;0;0;0;0;0;0;0
30.11.2020 07:00;4;3000;0;0;7;4800;1;600
30.11.2020 08:00;16;16200;4;2400;10;9000;3;1800
30.11.2020 09:00;0;0;0;0;1;600;0;0
30.11.2020 10:00;0;0;1;600;1;600;2;1200
30.11.2020 11:00;2;1200;3;1800;6;3600;5;3600
30.11.2020 12:00;1;600;5;4800;3;1800;12;10800
30.11.2020 13:00;1;1200;4;2400;6;3600;10;9000
30.11.2020 14:00;1;600;10;10200;3;2400;17;14400
30.11.2020 15:00;2;1200;2;1200;2;1200;6;4800
30.11.2020 16:00;4;2400;1;600;5;3000;10;7200
30.11.2020 17:00;3;2400;5;3600;6;3600;6;3600
30.11.2020 18:00;2;1200;0;0;1;600;2;1200
30.11.2020 19:00;0;0;1;1200;2;1200;2;1200
30.11.2020 20:00;0;0;0;0;0;0;0;0
30.11.2020 21:00;0;0;0;0;0;0;1;600
30.11.2020 22:00;0;0;0;0;0;0;0;0
30.11.2020 23:00;0;0;0;0;0;0;0;0
01.12.2020 00:00;0;0;0;0;0;0;0;0
01.12.2020 01:00;0;0;0;0;0;0;0;0
01.12.2020 02:00;0;0;0;0;0;0;0;0
01.12.2020 03:00;0;0;0;0;0;0;0;0
01.12.2020 04:00;0;0;0;0;0;0;0;0
01.12.2020 05:00;0;0;0;0;0;0;0;0
01.12.2020 06:00;0;0;0;0;0;0;0;0
01.12.2020 07:00;8;7200;0;0;8;4800;2;1200
01.12.2020 08:00;6;8400;2;1800;6;4200;3;1800
01.12.2020 09:00;2;1200;1;600;3;2400;3;1800
01.12.2020 10:00;2;1200;1;600;1;600;5;3000
01.12.2020 11:00;3;1800;1;600;5;3600;2;1200
01.12.2020 12:00;2;2400;6;6000;4;2400;6;4200
01.12.2020 13:00;15;34800;12;9000;9;7200;14;9600
01.12.2020 14:00;0;0;4;3000;2;1200;9;6000
01.12.2020 15:00;0;0;4;7800;8;5400;15;12600
01.12.2020 16:00;2;1200;3;2400;6;3600;7;6000
01.12.2020 17:00;3;1800;4;3000;6;3600;4;2400
01.12.2020 18:00;0;0;1;600;1;600;2;1200
01.12.2020 19:00;0;0;1;600;0;0;1;600
01.12.2020 20:00;0;0;0;0;0;0;1;600
01.12.2020 21:00;0;0;0;0;0;0;0;0
01.12.2020 22:00;0;0;0;0;0;0;0;0
01.12.2020 23:00;0;0;0;0;0;0;0;0
02.12.2020 00:00;0;0;0;0;0;0;0;0
02.12.2020 01:00;0;0;0;0;0;0;0;0
02.12.2020 02:00;0;0;0;0;0;0;0;0
02.12.2020 03:00;0;0;0;0;0;0;0;0
02.12.2020 04:00;0;0;0;0;0;0;0;0
02.12.2020 05:00;0;0;0;0;0;0;0;0
02.12.2020 06:00;0;0;0;0;0;0;0;0
02.12.2020 07:00;12;11400;0;0;4;3000;1;600
02.12.2020 08:00;13;19800;1;600;12;7800;1;600
02.12.2020 09:00;1;600;0;0;0;0;1;600
02.12.2020 10:00;1;600;0;0;3;1800;2;1200
02.12.2020 11:00;0;0;1;600;1;600;0;0
02.12.2020 12:00;2;1200;7;6600;6;4800;14;13200
02.12.2020 13:00;2;1200;4;2400;1;600;9;9000
02.12.2020 14:00;2;1800;4;4200;5;3000;6;4200
02.12.2020 15:00;5;3000;3;1800;1;600;7;6000
02.12.2020 16:00;2;1200;1;600;6;3600;5;3000
02.12.2020 17:00;1;600;0;0;4;2400;11;9000
02.12.2020 18:00;0;0;0;0;3;1800;1;600
02.12.2020 19:00;0;0;0;0;0;0;1;600
02.12.2020 20:00;0;0;0;0;0;0;1;600
02.12.2020 21:00;0;0;0;0;0;0;0;0
02.12.2020 22:00;0;0;0;0;0;0;0;0
02.12.2020 23:00;0;0;0;0;0;0;0;0
03.12.2020 00:00;0;0;0;0;0;0;0;0
03.12.2020 01:00;0;0;0;0;0;0;0;0
03.12.2020 02:00;0;0;0;0;0;0;0;0
03.12.2020 03:00;0;0;0;0;0;0;0;0
03.12.2020 04:00;0;0;0;0;0;0;0;0
03.12.2020 05:00;0;0;0;0;0;0;0;0
03.12.2020 06:00;1;1200;1;1200;1;600;1;600
03.12.2020 07:00;2;1200;0;0;3;1800;0;0
03.12.2020 08:00;20;31200;1;600;12;9000;1;600
03.12.2020 09:00;3;2400;1;1200;4;2400;1;600
03.12.2020 10:00;1;600;1;600;3;1800;0;0
03.12.2020 11:00;1;600;3;3600;5;3000;7;4200
03.12.2020 12:00;0;0;8;6000;1;600;5;4200
03.12.2020 13:00;0;0;7;4200;2;3000;14;9000
03.12.2020 14:00;1;600;3;1800;2;1200;3;1800
03.12.2020 15:00;13;23400;9;9000;8;6600;6;3600
03.12.2020 16:00;2;1200;3;1800;5;3000;6;4800
03.12.2020 17:00;4;3000;3;1800;7;5400;5;4200
03.12.2020 18:00;2;1200;0;0;2;1200;0;0
03.12.2020 19:00;0;0;0;0;1;600;0;0
03.12.2020 20:00;0;0;1;600;0;0;1;600
03.12.2020 21:00;0;0;0;0;0;0;0;0
03.12.2020 22:00;0;0;0;0;0;0;0;0
03.12.2020 23:00;0;0;0;0;0;0;0;0
04.12.2020 00:00;0;0;0;0;0;0;0;0
04.12.2020 01:00;0;0;0;0;0;0;0;0
04.12.2020 02:00;0;0;0;0;0;0;0;0
04.12.2020 03:00;0;0;0;0;0;0;0;0
04.12.2020 04:00;0;0;0;0;0;0;0;0
04.12.2020 05:00;0;0;0;0;0;0;0;0
04.12.2020 06:00;1;1200;0;0;1;600;0;0
04.12.2020 07:00;10;6000;2;1800;9;6000;1;600
04.12.2020 08:00;12;14400;1;600;11;9000;3;2400
04.12.2020 09:00;2;1800;0;0;2;1200;2;1200
04.12.2020 10:00;4;3600;3;3000;3;1800;2;1200
04.12.2020 11:00;1;600;2;1200;3;2400;2;1200
04.12.2020 12:00;0;0;9;14400;4;2400;12;10800
04.12.2020 13:00;1;600;5;9600;4;2400;10;6600
04.12.2020 14:00;1;600;6;7200;2;1200;6;6000
04.12.2020 15:00;2;1800;2;1200;8;5400;16;13200
04.12.2020 16:00;2;1200;1;600;5;3000;6;3600
04.12.2020 17:00;3;1800;1;1200;5;3000;8;5400
04.12.2020 18:00;1;600;1;600;1;600;3;1800
04.12.2020 19:00;1;600;1;600;2;1200;0;0
04.12.2020 20:00;0;0;0;0;0;0;1;600
04.12.2020 21:00;0;0;0;0;0;0;1;600
04.12.2020 22:00;0;0;0;0;0;0;0;0
04.12.2020 23:00;0;0;0;0;0;0;0;0
05.12.2020 00:00;0;0;0;0;0;0;0;0
05.12.2020 01:00;0;0;0;0;0;0;0;0
05.12.2020 02:00;0;0;0;0;0;0;0;0
05.12.2020 03:00;0;0;0;0;0;0;0;0
05.12.2020 04:00;0;0;0;0;0;0;0;0
05.12.2020 05:00;0;0;0;0;0;0;0;0
05.12.2020 06:00;0;0;0;0;0;0;0;0
05.12.2020 07:00;2;2400;1;1200;1;600;0;0
05.12.2020 08:00;1;600;0;0;0;0;0;0
05.12.2020 09:00;1;600;0;0;3;1800;1;600
05.12.2020 10:00;3;2400;3;1800;4;2400;4;4200
05.12.2020 11:00;3;2400;1;600;2;1200;2;1200
05.12.2020 12:00;0;0;1;600;1;600;2;1200
05.12.2020 13:00;3;1800;2;1200;3;1800;5;3000
05.12.2020 14:00;3;1800;2;1200;3;1800;6;4200
05.12.2020 15:00;4;2400;5;3600;4;2400;7;5400
05.12.2020 16:00;1;600;2;1200;2;1200;5;3000
05.12.2020 17:00;5;3000;1;600;6;3600;2;1800
05.12.2020 18:00;1;1200;0;0;1;600;0;0
05.12.2020 19:00;1;1200;0;0;3;1800;2;1200
05.12.2020 20:00;0;0;0;0;0;0;0;0
05.12.2020 21:00;0;0;0;0;0;0;0;0
05.12.2020 22:00;0;0;0;0;0;0;0;0
05.12.2020 23:00;0;0;0;0;0;0;0;0
06.12.2020 00:00;0;0;0;0;0;0;0;0
06.12.2020 01:00;0;0;0;0;0;0;0;0
06.12.2020 02:00;0;0;0;0;0;0;0;0
06.12.2020 03:00;0;0;0;0;0;0;0;0
06.12.2020 04:00;0;0;0;0;0;0;0;0
06.12.2020 05:00;0;0;0;0;0;0;0;0
06.12.2020 06:00;0;0;0;0;0;0;0;0
06.12.2020 07:00;0;0;0;0;0;0;0;0
06.12.2020 08:00;0;0;0;0;0;0;0;0
06.12.2020 09:00;0;0;0;0;0;0;0;0
06.12.2020 10:00;2;1200;0;0;1;600;0;0
06.12.2020 11:00;1;600;1;600;1;600;1;600
06.12.2020 12:00;1;600;0;0;1;600;1;600
06.12.2020 13:00;1;600;2;1800;0;0;1;600
06.12.2020 14:00;0;0;1;600;3;1800;2;1800
06.12.2020 15:00;2;1200;2;1200;0;0;4;2400
06.12.2020 16:00;1;600;0;0;0;0;1;600
06.12.2020 17:00;1;600;0;0;0;0;0;0
06.12.2020 18:00;0;0;0;0;0;0;0;0
06.12.2020 19:00;0;0;0;0;0;0;1;600
06.12.2020 20:00;0;0;0;0;0;0;0;0
06.12.2020 21:00;0;0;0;0;0;0;0;0
06.12.2020 22:00;0;0;0;0;0;0;0;0
06.12.2020 23:00;0;0;0;0;0;0;0;0
07.12.2020 00:00;0;0;0;0;0;0;0;0
07.12.2020 01:00;0;0;0;0;0;0;0;0
07.12.2020 02:00;0;0;0;0;0;0;0;0
07.12.2020 03:00;0;0;0;0;0;0;0;0
07.12.2020 04:00;0;0;0;0;0;0;0;0
07.12.2020 05:00;0;0;0;0;0;0;0;0
